"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","1.47319521854953","1.41489641638373","1.31723213838632","1.8507207148214","2.09611916560765","1.63158154990993","1.95212497025416","2.0235157868389","1.52665292246201","1.77772648862562","1.99279943623858","1.34575432939685","1.33803304555617","1.24777115969562","1.3511011144543","1.52391496832883","1.2949137349373","1.42152802205298","2.81332078076702","1.51874890887865","1.51183357549692","1.25451169544329","1.17276999643632","0.984570080625509","1.04399729610276","0.955073955717533","0.987502910830291","0.894290071885865","1.12538709891439","1.04513056560274","1.32355124083269","1.41325535789013","1.40616375137973","1.50032115570528","1.86308668668313","3.03505894621356","4.16247032789675","6.18142936256222","6.05080587361271","4.20160342305938","6.73041786502034","7.18878105097691","5.3321828275358","5.99771090290373","5.54889421349854","3.84168132584625","4.641596487687","5.38362109362278","","",
"Austria","AUT","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.0186907960638759","0.0126808613142516","0.0095896450935086","0.038582366346338","0.0474353977245327","0.00778769779777701","0.0166954462113758","0.0088155383648985","0.00229518490098911","0.00532624080812219","0.00215982202453875","0.00148395083259059","0.00766845500290846","0.00314198707752294","8.68015823511167E-05","0.000656402205447421","0","0.000254825594056574","0.0104435362800079","0.013853947573639","0.00398552459034569","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000426249448471269","0.0172434650313612","0.0186672116644643","0.0449450255210646","0.0524604134573345","0.0188961917303299","0.0539084178488491","0.0610936954843994","0.0420245001441197","0.0471724104097169","0.0273288483346694","0.00947949718491715","0.0121789550672863","0.0206629475245973","","",
"Azerbaijan","AZE","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.0352207406028486","0","0","0","0","0","0.000402940471545483","0","0","0","0.000208982580715756","0.000193573966875864","0.00188936058889695","0.00191844530749987","0.00206679563861672","0.0048000400455224","0.0069366468159491","0.0163704928754963","0.125942069054986","0.15163548169295","0.12438535497161","0.0934084471632969","0.0837942642408734","0.123466330257651","0.167475507901441","0.180411758542446","","",
"Burundi","BDI","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0.0117291759567556","0.0817682761613536","0.0205841025371269","0.0333482909079686","0.0770939407107378","0.0856189686581746","0.0896739270816906","0.0853504658080453","0.00210013813352039","0.00127988212281033","0.00445530967731922","0.0148991350806787","0.0065804892906121","0.00852136826725948","0.0140836558805414","0.0121414502623669","0.00428128009642701","0.00175150448486405","0.00345214153588174","0","0","0","0.218504167176873","0.359744030557326","0","0","0","0","0","0.0407484507435172","0.123343912233334","0.224743377753032","0.23902082328359","0.495683441598342","0.59251145905946","0.722857630851127","0.546382037001707","0.404007813664687","0.669206216372639","0.872194025155204","0.524531436763093","0.511807647731552","0.409877162786601","0.493863888415263","0.472200455268799","","",
"Belgium","BEL","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.0177112097930811","0.000482940624580823","0","0.000219366985494094","0.00282919868404892","0","0.00337455870944713","0.00154927420655251","0","0","0","0","5.14785021462103E-05","2.28382776603978E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Benin","BEN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00626429413733323","0","0","0.000110744143403304","0.00100726690580741","0.00144491776676563","0.00163162273729313","0.00188852831578283","0.00439472052451738","0.00374739137692444","0.00464762828760009","0.00578829124463779","0.00810263656287524","0.009748301466669","0.0101568511695659","0.00724205480118877","0.0058997524018407","0","0","0","","",
"Burkina Faso","BFA","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.233667819679323","0.368400967915775","0.619724178704307","0.573061602834169","0.541496506809446","0.530383796109108","0.273399788241832","0.482931525299038","0.0706945820519664","0","0.0856451151467735","0.121009378512215","0.084071477517406","0.0479336978932277","0.011964015245631","0","0.00235486067565032","0.00137838535834569","0.0187163486924693","0.0268347469792777","0.0857634526177701","0.11599998622969","0.254338953292826","0.391226123621597","1.20001124936872","2.84707241224268","7.21471323550172","11.2868878832546","10.7344812492075","9.24398853281341","8.82345019998208","9.64349902717597","10.7258301144802","10.5749974520808","","",
"Bangladesh","BGD","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bulgaria","BGR","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.558820809305452","0.345230479145197","0.352060678258945","0.346012308828418","0.386029368936764","0.498920265015982","0.133536264009973","0.163186277790566","2.45227813597921","2.15474975624509","0.382673061442149","0.672598962404603","0.676933557179072","0.603680551010841","1.16915132707707","1.18959724877879","1.30486867533384","1.22634505477058","0.51102720631715","0.565653322182843","0.733681632310258","0.528063812902512","0.484390508271333","0.457493018619074","0.799587677621229","0.985052000610987","2.084882116903","1.75277392332309","1.32078317018163","1.0596371672205","1.65825454205923","1.54479589588158","1.59848961879525","1.33126074586495","1.18495380018148","1.08513984427829","0.970235588866359","1.04938900566446","","",
"Bahrain","BHR","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bahamas, The","BHS","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bosnia and Herzegovina","BIH","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0979460204551534","0.0342375574145283","0","0.00201251625708038","0.018514788354177","0.013757036209429","0.013660776349582","0.0131823123191129","0.00818107519137065","0.0382858503709362","0.0794889604523303","0.857469076584269","0.538771085495165","0.977970622164889","0.944488358747471","0.409590978645671","0.936514302272701","1.31401978353501","1.06465871282628","1.10947827747959","0.659768165300406","0.290473795417624","0.365812167834471","0.546166749572498","","",
"Belarus","BLR","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Belize","BLZ","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000267859342749539","0","9.41790625111005E-05","2.12776271176693E-05","0.000164965002339277","0.000284888976582482","0","0","0.00386728272098236","0.00456156261727292","0.00605544631335589","0.00769175306010523","0","0","0","0","0","0","0","0","","",
"Bermuda","BMU","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",
"Bolivia","BOL","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","1.0511771775308","0.469624324549525","0.528016653531388","2.71396199407504","4.1452482955487","0.530841564118533","0.431349857421541","2.6163328210433","2.62687838312207","3.13496165558148","4.41284757788774","1.31648083170432","0.988131446050941","1.1370669037726","0.707914699985931","0.405536274961815","0.077962732883802","0.470286439122919","3.04753129612516","4.25119519768003","3.04172569721639","0.156092190143301","0.41567041266179","0.0107971759932958","0.0759077049471154","0.00998452149537339","0.00924134614514504","0.402169396012478","0","0.0559743441081025","0.170091206408086","0","0","0.0284562746924036","0.0949790631870115","0.583490213934701","3.7860868377751","4.17490195524361","2.49899833130234","2.14291948763531","3.52658416612103","5.69995068286348","3.67931887440806","3.32457444570386","3.50047881767467","2.10748987990573","2.60229370501001","3.61349055691342","","",
"Brazil","BRA","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.489549690474193","0.394541383489164","0.457701425946326","0.400899523881831","0.590011590068321","0.675749497706534","0.867653727963385","0.620523910459594","0.492195961069108","0.557914490393379","0.714681543828032","0.632287383452356","0.654493750532416","0.913908942309399","0.891473364961095","0.873903234997382","0.689713654134435","0.647465703092426","0.661225271465853","0.613897801416332","0.650138180751376","0.526436016121406","0.706430432603067","0.540517823019106","0.385850107722021","0.324492714372995","0.313549760639758","0.338992612063522","0.560447473570141","0.688475859986618","0.747654859682047","0.867288035633937","0.980487273389253","1.08884637439271","1.30031028497131","1.95001301147617","2.04960046027698","3.2056654758757","3.29111882729754","1.49225042267341","2.54489445332432","2.6654973903328","2.18822551774426","2.18655927984179","1.69950441906779","1.40485704902141","1.45966739467308","1.62169785215179","","",
"Barbados","BRB","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Brunei Darussalam","BRN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Bhutan","BTN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0361527462410466","0.033141889411416","0","0","0","0","0","0.0246357773921786","0.139260961229622","0.0786331101428558","0.0866179612648387","0.0562921192582764","0.0795853982038322","","",
"Botswana","BWA","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0.397734990725879","2.79543493241843","2.04995237044525","5.56299454333365","3.45620152555512","0.628322193719197","2.53818904708941","2.08673620237344","0.692486242167663","0.290523151692696","0.53084533027906","0.208937443652123","0.334792712927885","0.0063592028211093","0.211062443367702","6.40506569473754","4.7503449486062","1.19813056680759","0.708402627211074","0.268403694308777","0.0628855777182026","0.310697067685262","0.453448346975969","0.214310327513582","0.219164883854793","0","0","1.00235464420714","0","0.000123338835555505","1.08903246916288","2.68041588825071","3.27871595917425","7.42827650668754","8.61432829259021","4.86254150410881","10.7980173142488","4.22692633633866","3.05155822787698","2.77732584104697","2.77439986934364","1.8909095715964","0.701626655998566","0.481622582539229","0.309673787649784","","",
"Central African Republic","CAF","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0251986737648081","0.0898809136319106","0.0419834142792538","0.0254169378262946","0.0714179428931134","0.155484442322876","0.0807691339768616","0.056573216422921","0.0958745581965067","0.128028109834025","0.0667204360158425","0.045877345211886","0.0280883833143609","0.00912642719257072","0.0132953453646832","0.0339043272433607","0.00950519059734068","0.0126905243074344","0.00116526893199111","0","0","0","0","0.00140479169484771","0.00339660237247276","0.00151159598561861","0.00399313277467666","0.00576208565928048","0.00631023628184602","0.0334236333726289","0.0599219670332536","0.0819512375364498","0.0889568256596955","0.101841734525765","0.126190188060577","0.0966517894515126","0.0959587073558285","0.0978850854016977","0.0892313918947513","","",
"Canada","CAN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","1.29973178351901","0.942167937087902","0.86290948568547","1.71392871097586","1.77537112218699","0.788099237253686","0.742067439320399","0.593346795135899","0.359663141621538","0.646513110715293","0.899644672750512","0.486860760590515","0.355887807372507","0.371366758083748","0.395487425659843","0.336120745922907","0.229385077294623","0.34608034650503","1.09765800930658","0.790084901862005","0.549271249554212","0.375187783524842","0.323179469504058","0.175178309013593","0.24921238942748","0.354164064185368","0.264350944029521","0.246175833092337","0.0943770938964408","0.0981223372899727","0.192582394951393","0.0940593148412575","0.136000290285039","0.183091760587347","0.308219574128576","0.415161653785609","0.833193577246312","1.1414554304774","0.838268049243715","0.489297633938699","0.804072384484929","0.929680408669152","0.777215703509961","0.75053120949923","0.701041390527527","0.595697425189766","0.609071216869039","0.669339481331219","","",
"Central Europe and the Baltics","CEB","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0.558820809305452","0.345230479145197","0.352060678258945","0.346012308828418","0.386029368936764","0.498920265015982","0.133536264009973","0.167413366785768","1.03010129334004","0.935716050422841","0.38443621913138","0.268265388473133","0.219266552538595","0.143500269476402","0.199522859503815","0.211913662789118","0.136166096594273","0.131862182828244","0.051478443431381","0.0477821440682798","0.0813644612644255","0.0525366234228778","0.0486500417442483","0.0561111955830908","0.139645189824692","0.174926078313375","0.37404925822089","0.296532192632543","0.20914860596407","0.175869533738575","0.271652446094934","0.312152355244732","0.29304159135624","0.232850255758014","0.208941533998809","0.187569469460991","0.166031943626463","0.198896805058788","","",
"Switzerland","CHE","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.73943773355063E-05","4.75597545433069E-05","0","0","0","0","0","","",
"Channel Islands","CHI","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","",
"Chile","CHL","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","9.59895823176212","6.06778245247026","5.24779028134278","6.80674835570169","9.90344622199352","10.3917598669907","10.9194036158596","7.32665698314358","6.08040387808601","7.55879446993853","6.87285165274373","4.02403585767896","4.94006281734031","7.06336475358008","6.00311471404589","7.21354433080384","6.06595364859621","7.49240965886909","10.9038129378304","11.8368588644716","9.54796462152926","7.9425622697887","6.58654068663223","4.81381277301382","6.12069728124637","7.1844301334774","5.9597184772561","6.04403080483334","4.27250335207421","5.01948455192773","6.58013740434521","6.05264129608823","5.83312679855473","6.98465509935561","11.5897049091058","12.802572956816","20.917395557823","20.7227843032436","18.8183159473684","14.0935621030122","17.3905213822452","17.9274205385681","15.7417588053547","14.4722447617158","13.9861571188327","11.5806446566928","9.63664719719724","10.8786548289988","","",
"China","CHN","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.190311749746847","0.142431136363136","0.111604641434829","0.174586382928509","0.319822717036382","0.221076738115197","0.421164447657359","0.423384959095155","0.279689215299885","0.354623152890693","0.404920131663737","0.5321081317715","0.465301019855112","0.40739580827267","0.287545892907088","0.254413339356332","0.174923870992119","0.258670829152823","1.11262657411974","0.39484032895798","0.376713405367567","0.355153998260937","0.25984160229057","0.117642810597962","0.156237734779832","0.143485588481827","0.108968268367824","0.0856129784214178","0.0942164392565295","0.0201889481704205","0.0729720595218061","0.0867854269466862","0.0950087049533415","0.141735091882039","0.29159532734634","0.81563164009235","1.38383783556958","2.33088729968617","2.6840114904718","1.2695911931485","2.40963779101392","2.82416355813028","0.964957551403716","0.807941451108818","0.569200987067243","0.374332395720441","0.385464541671186","0.421695956743352","","",
"Cote d'Ivoire","CIV","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000300180244476988","0.000452456033794947","0.00057855615485815","0.0237842881552318","0.026270395581113","0.0265442233570175","0.0676285764973859","0.0373123983337342","0.0376041904702686","0.0222328264532806","0.00829208613850701","0","0.00329461759692151","0.00513809909989252","0.0249193204273001","0.0368660058210002","0.0271615299327828","0.0354435918263506","0.0700374901617023","0.0719380284342959","0.287716402713834","0.587761033258386","0.602572996977871","1.65198257795878","1.69154372792875","1.35920766037579","1.38457894685609","1.29594122629981","1.74697379734586","1.85944304012968","","",
"Cameroon","CMR","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","1.45662071958116E-05","0","0","0","0.000223422550459195","0.000342832221565498","0.000177670655922176","0.000236118191461565","0.000653598886376833","0.00043088898552205","0.000250040269304064","0.000257105549814253","0.000334266636063122","0.000271463362894399","0.000180251252217774","0.000158054794308537","0.000103713169820963","0","0","0","0.00906672892679476","0.0135165215813408","0.00112072250713993","0","0","0","0","0.00601369799523657","0.0133044707355196","0.0236014923897796","0.0297605915091369","0.0652189916952092","0.0718438316945043","0.0876445451837117","0.134679385417379","0.166011414847727","0.200983647046816","0.207059972453185","0.157971355065317","0.117754996974901","0.147473250806151","0.158025193759079","0.153511319287961","","",
"Congo, Dem. Rep.","COD","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","8.92290452745809","5.67924737390417","5.17195256899174","8.70992064814796","8.30897034691278","3.26088669192189","4.0361548206008","2.72415892661592","2.17367151365617","3.36583047791327","4.6993984560359","3.88288065261834","2.63800722077283","4.12580387358678","4.21216215843925","4.85043047087003","3.33835473001591","5.87197905854123","9.35050128737634","9.21366720863599","6.29922396804609","3.3535614776974","2.21573794113137","0.487537861811797","0.915861314893257","1.13682450437304","0.851501334209077","0.790900859572491","0.392110453142654","0.403287037681493","0.14334221856716","0.320972695974028","0.195318173971204","0.338096987198814","0.614256512274093","2.32793546457255","6.1232103066323","5.45614492216369","7.65001332988913","7.39358739572708","12.3048114719144","17.2774224807934","16.8985251368229","19.5050174220714","18.3584302733242","14.0903232885376","11.3091487761956","14.5742561588089","","",
"Congo, Rep.","COG","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.0548569014170465","0.122284379367988","0.304538169931352","0.74258852232184","0.523345675473711","0.419080544998338","0.262947744159616","0.177006079160435","0.252828580062319","0.477442063487504","0.294432096373114","0.124053182907112","0.0423335046189995","0.0200856901267374","0.00732916046238154","0.0185852101124193","0.0236888580583324","0.049530453259469","0.781728607747104","0.210078547962918","0.354244434081688","0.354957032716782","0.0708554733325683","0.0777182138627254","0.0945511952629625","0.0309920645694174","0.0391518834557829","2.07295657493177","0","0","0","0","0.000230578863178438","0.00055369552848515","0.00943982527297634","0.00701858099259211","0.0108855185369025","0.012760500306632","0.0130121745553006","0.0202918903859935","0.0338853434814278","0.0383189587348991","0.0440590348273353","0.0340107310169959","0.0290229223929153","0.044421380913445","0.0475423411172924","0.0491582904665742","","",
"Colombia","COL","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0.0171802943281687","0.0260991614843198","0.0111491836660956","0.0093496400826012","0.0122687910811751","0.0197907748929684","0.0220333481856534","0.0169199411807738","0.00964454178711707","0.0522365721875547","0.500917811571043","0.2531665599933","0.146450351155151","0.244720171858457","0.277514919955411","0.259634399579598","0.265965191639118","0.33728571580358","0.622306761207792","0.476024318668137","0.226319779004112","0.183338253344598","0.111105532529627","0.0360109061354577","0.0853631211305309","0.103338137385691","0.0925505366104524","0.084027719111953","0.025506386096712","0.101181318714893","0.287795824989237","0.127244924892971","0.191404271542229","0.45359010192356","0.662951289801969","0.706906396592899","1.24617375580154","1.29829377715697","0.645972191412354","0.714160255253727","0.92593351140677","0.989278815189798","0.977960769111742","0.669805524040407","0.529906075657171","0.587845249667853","0.674712955455319","0.629669568661394","","",
"Comoros","COM","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Cabo Verde","CPV","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Costa Rica","CRI","Mineral rents (% of GDP)","NY.GDP.MINR.RT.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.0178212988913421","0.118453519003757","0.129130963769035","0.0975115999501885","0.14138556278774","0.0882855453371187","0.0214591799627436","0.0318121719107747","0.0119144471074572","0.00901312535914139","0.00325122732863918","0.00205768788933391","0","0","0","0","0","0","0","0","0","0","0","0","0.000195719471519411","0.000811334804646254","0.00375071409982997","0.0352028103064359","0.0676294388498677","0.00670384944644954","0.00858538140719628","0.0201879092795569","0.0409093647557461","0.032637807363683","0.0179062616317162","0.00498552773864327","0.0042584872137155","0.00467376348220522","0.00092605095149491","","",
